a,b,c,ground truth lat,ground truth lon,camera lat,camera lon
6,-551,551,32.7027265,-117.233837,,
4,-553,553,32.7027265,-117.233837,,
7,-550,550,32.7027265,-117.233837,,
5,-553,553,32.7027265,-117.233837,,
3,-551,551,32.7027265,-117.233837,,
5,-552,552,32.7027265,-117.233837,,
4,-552,552,32.7027265,-117.233837,,
3,-553,553,32.7027265,-117.233837,,
5,-549,549,32.7027265,-117.233837,,
6,-548,548,32.7027265,-117.233837,,
4,-546,546,32.7027265,-117.233837,,
5,-548,548,32.7027265,-117.233837,,
4,-546,546,32.702735,-117.233867333,,
3,-551,551,32.702735,-117.233867333,,
3,-552,552,32.702735,-117.233867333,,
3,-546,546,32.702735,-117.233867333,,
5,-550,550,32.702735,-117.233867333,,
5,-551,551,32.702735,-117.233867333,,
4,-549,549,32.702735,-117.233867333,,
6,-552,552,32.702735,-117.233867333,,
4,-548,548,32.702735,-117.233867333,,
4,-552,552,32.702735,-117.233867333,,
3,-552,552,32.702735,-117.233867333,,
2,-552,552,32.702735,-117.233867333,,
3,-547,547,32.702735,-117.233867333,,
2,-552,552,32.702735,-117.233867333,,
4,-554,554,32.702735,-117.233867333,,
3,-554,554,32.702735,-117.233867333,,
5,-554,554,32.702735,-117.233867333,,
3,-553,553,32.702735,-117.233867333,,
8,-554,554,32.702735,-117.233867333,,
8,-556,556,32.702735,-117.233867333,,
3,-553,553,32.702735,-117.233867333,,
4,-556,556,32.702735,-117.233867333,,
4,-553,553,32.702735,-117.233867333,,
4,-551,551,32.702735,-117.233867333,,
7,-553,553,32.702735,-117.233867333,,
3,-557,557,32.7027419166667,-117.233896166333,,
4,-556,556,32.7027419166667,-117.233896166333,,
12,-556,556,32.7027419166667,-117.233896166333,,
4,-547,547,32.7027419166667,-117.233896166333,,
4,-548,548,32.7027419166667,-117.233896166333,,
4,-551,551,32.7027419166667,-117.233896166333,,
6,-556,556,32.7027419166667,-117.233896166333,,
5,-556,556,32.7027419166667,-117.233896166333,,
6,-556,556,32.7027419166667,-117.233896166333,,
6,-558,558,32.7027419166667,-117.233896166333,,
6,-552,552,32.7027419166667,-117.233896166333,,
6,-557,557,32.7027419166667,-117.233896166333,,
4,-554,554,32.7027419166667,-117.233896166333,,
2,-559,559,32.7027419166667,-117.233896166333,,
3,-556,556,32.7027419166667,-117.233896166333,,
7,-556,556,32.7027419166667,-117.233896166333,,
5,-556,556,32.7027419166667,-117.233896166333,,
7,-553,553,32.7027419166667,-117.233896166333,,
4,-553,553,32.7027419166667,-117.233896166333,,
6,-558,558,32.7027419166667,-117.233896166333,,
5,-556,556,32.7027419166667,-117.233896166333,,
6,-551,551,32.7027419166667,-117.233896166333,,
6,-551,551,32.7027419166667,-117.233896166333,,
6,-552,552,32.7027419166667,-117.233896166333,,
4,-550,550,32.7027419166667,-117.233896166333,,
6,-553,553,32.7027488333333,-117.233924999667,,
7,-554,554,32.7027488333333,-117.233924999667,,
2,-553,553,32.7027488333333,-117.233924999667,,
5,-561,561,32.7027488333333,-117.233924999667,,
4,-551,551,32.7027488333333,-117.233924999667,,
3,-557,557,32.7027488333333,-117.233924999667,,
8,-560,560,32.7027488333333,-117.233924999667,,
6,-559,559,32.7027488333333,-117.233924999667,,
9,-561,561,32.7027488333333,-117.233924999667,,
6,-559,559,32.7027488333333,-117.233924999667,,
3,-560,560,32.7027488333333,-117.233924999667,,
5,-562,562,32.7027488333333,-117.233924999667,,
6,-559,559,32.7027488333333,-117.233924999667,,
6,-556,556,32.7027488333333,-117.233924999667,,
6,-557,557,32.7027488333333,-117.233924999667,,
3,-553,553,32.7027488333333,-117.233924999667,,
5,-557,557,32.7027488333333,-117.233924999667,,
9,-560,560,32.7027488333333,-117.233924999667,,
9,-559,559,32.7027488333333,-117.233924999667,,
8,-558,558,32.7027488333333,-117.233924999667,,
4,-557,557,32.7027488333333,-117.233924999667,,
6,-562,562,32.7027488333333,-117.233924999667,,
6,-559,559,32.7027488333333,-117.233924999667,,
6,-562,562,32.7027488333333,-117.233924999667,,
6,-564,564,32.7027488333333,-117.233924999667,,
6,-565,565,32.70275575,-117.233953833,,
7,-562,562,32.70275575,-117.233953833,,
9,-564,564,32.70275575,-117.233953833,,
8,-564,564,32.70275575,-117.233953833,,
8,-563,563,32.70275575,-117.233953833,,
6,-568,568,32.70275575,-117.233953833,,
7,-564,564,32.70275575,-117.233953833,,
5,-563,563,32.70275575,-117.233953833,,
6,-564,564,32.70275575,-117.233953833,,
4,-562,562,32.70275575,-117.233953833,,
7,-563,563,32.70275575,-117.233953833,,
9,-563,563,32.70275575,-117.233953833,,
4,-563,563,32.70275575,-117.233953833,,
5,-564,564,32.70275575,-117.233953833,,
3,-569,569,32.70275575,-117.233953833,,
6,-564,564,32.70275575,-117.233953833,,
5,-562,562,32.70275575,-117.233953833,,
6,-567,567,32.70275575,-117.233953833,,
6,-565,565,32.70275575,-117.233953833,,
5,-568,568,32.70275575,-117.233953833,,
6,-565,565,32.70275575,-117.233953833,,
7,-567,567,32.7027626666667,-117.233982666333,,
6,-567,567,32.7027626666667,-117.233982666333,,
6,-568,568,32.7027626666667,-117.233982666333,,
5,-564,564,32.7027626666667,-117.233982666333,,
8,-565,565,32.7027626666667,-117.233982666333,,
6,-561,561,32.7027626666667,-117.233982666333,,
7,-560,560,32.7027626666667,-117.233982666333,,
7,-561,561,32.7027626666667,-117.233982666333,,
6,-561,561,32.7027626666667,-117.233982666333,,
9,-564,564,32.7027626666667,-117.233982666333,,
8,-560,560,32.7027626666667,-117.233982666333,,
6,-561,561,32.7027626666667,-117.233982666333,,
11,-563,563,32.7027626666667,-117.233982666333,,
12,-568,568,32.7027626666667,-117.233982666333,,
8,-556,556,32.7027626666667,-117.233982666333,,
9,-562,562,32.7027626666667,-117.233982666333,,
7,-560,560,32.7027626666667,-117.233982666333,,
13,-570,570,32.7027626666667,-117.233982666333,,
12,-569,569,32.7027626666667,-117.233982666333,,
14,-569,569,32.7027626666667,-117.233982666333,,
8,-567,567,32.7027626666667,-117.233982666333,,
12,-562,562,32.7027626666667,-117.233982666333,,
12,-568,568,32.7027626666667,-117.233982666333,,
14,-565,565,32.7027626666667,-117.233982666333,,
15,-570,570,32.7027626666667,-117.233982666333,,
9,-573,573,32.7027695833333,-117.234011499667,,
13,-567,567,32.7027695833333,-117.234011499667,,
11,-568,568,32.7027695833333,-117.234011499667,,
9,-568,568,32.7027695833333,-117.234011499667,,
13,-569,569,32.7027695833333,-117.234011499667,,
16,-572,572,32.7027695833333,-117.234011499667,,
9,-565,565,32.7027695833333,-117.234011499667,,
11,-571,571,32.7027695833333,-117.234011499667,,
12,-569,569,32.7027695833333,-117.234011499667,,
15,-567,567,32.7027695833333,-117.234011499667,,
12,-567,567,32.7027695833333,-117.234011499667,,
15,-563,563,32.7027695833333,-117.234011499667,,
13,-567,567,32.7027695833333,-117.234011499667,,
13,-567,567,32.7027695833333,-117.234011499667,,
14,-568,568,32.7027695833333,-117.234011499667,,
8,-568,568,32.7027695833333,-117.234011499667,,
8,-569,569,32.7027695833333,-117.234011499667,,
14,-568,568,32.7027695833333,-117.234011499667,,
14,-568,568,32.7027695833333,-117.234011499667,,
14,-567,567,32.7027695833333,-117.234011499667,,
14,-567,567,32.7027695833333,-117.234011499667,,
12,-568,568,32.7027695833333,-117.234011499667,,
9,-567,567,32.7027695833333,-117.234011499667,,
14,-567,567,32.7027695833333,-117.234011499667,,
12,-567,567,32.7027695833333,-117.234011499667,,
12,-567,567,32.7027765,-117.234040333,,
12,-563,563,32.7027765,-117.234040333,,
8,-564,564,32.7027765,-117.234040333,,
11,-562,562,32.7027765,-117.234040333,,
11,-565,565,32.7027765,-117.234040333,,
12,-562,562,32.7027765,-117.234040333,,
12,-562,562,32.7027765,-117.234040333,,
13,-561,561,32.7027765,-117.234040333,,
11,-562,562,32.7027765,-117.234040333,,
12,-563,563,32.7027765,-117.234040333,,
13,-559,559,32.7027765,-117.234040333,,
13,-562,562,32.7027765,-117.234040333,,
13,-563,563,32.7027765,-117.234040333,,
12,-561,561,32.7027765,-117.234040333,,
8,-560,560,32.7027765,-117.234040333,,
9,-557,557,32.7027765,-117.234040333,,
6,-559,559,32.7027765,-117.234040333,,
8,-560,560,32.7027765,-117.234040333,,
12,-558,558,32.7027765,-117.234040333,,
11,-559,559,32.7027765,-117.234040333,,
9,-556,556,32.7027765,-117.234040333,,
12,-553,553,32.7027765,-117.234040333,,
14,-557,557,32.7027765,-117.234040333,,
11,-562,562,32.7027765,-117.234040333,,
14,-556,556,32.7027765,-117.234040333,,
12,-552,552,32.702784167,-117.234065667,,
15,-556,556,32.702784167,-117.234065667,,
9,-556,556,32.702784167,-117.234065667,,
11,-553,553,32.702784167,-117.234065667,,
13,-550,550,32.702784167,-117.234065667,,
12,-552,552,32.702784167,-117.234065667,,
13,-553,553,32.702784167,-117.234065667,,
16,-553,553,32.702784167,-117.234065667,,
13,-546,546,32.702784167,-117.234065667,,
12,-548,548,32.702784167,-117.234065667,,
14,-545,545,32.702784167,-117.234065667,,
13,-547,547,32.702784167,-117.234065667,,
13,-546,546,32.702784167,-117.234065667,,
12,-543,543,32.702784167,-117.234065667,,
12,-545,545,32.702784167,-117.234065667,,
11,-545,545,32.702784167,-117.234065667,,
11,-541,541,32.702784167,-117.234065667,,
14,-538,538,32.702784167,-117.234065667,,
15,-538,538,32.702784167,-117.234065667,,
16,-541,541,32.702784167,-117.234065667,,
16,-536,536,32.702784167,-117.234065667,,
14,-536,536,32.702784167,-117.234065667,,
15,-538,538,32.702784167,-117.234065667,,
11,-538,538,32.702784167,-117.234065667,,
12,-536,536,32.702784167,-117.234065667,,
11,-531,531,32.7027935,-117.2340755,,
16,-536,536,32.7027935,-117.2340755,,
13,-531,531,32.7027935,-117.2340755,,
14,-530,530,32.7027935,-117.2340755,,
14,-534,534,32.7027935,-117.2340755,,
14,-526,526,32.7027935,-117.2340755,,
13,-528,528,32.7027935,-117.2340755,,
14,-530,530,32.7027935,-117.2340755,,
12,-528,528,32.7027935,-117.2340755,,
14,-527,527,32.7027935,-117.2340755,,
16,-523,523,32.7027935,-117.2340755,,
14,-526,526,32.7027935,-117.2340755,,
7,-526,526,32.7027935,-117.2340755,,
8,-526,526,32.7027935,-117.2340755,,
11,-522,522,32.7027935,-117.2340755,,
12,-522,522,32.7027935,-117.2340755,,
14,-522,522,32.7027935,-117.2340755,,
13,-519,519,32.7027935,-117.2340755,,
14,-519,519,32.7027935,-117.2340755,,
11,-520,520,32.7027935,-117.2340755,,
13,-516,516,32.7027935,-117.2340755,,
5,-519,519,32.7027935,-117.2340755,,
13,-515,515,32.7027935,-117.2340755,,
14,-518,518,32.702808,-117.234092667,,
11,-515,515,32.702808,-117.234092667,,
11,-513,513,32.702808,-117.234092667,,
7,-512,512,32.702808,-117.234092667,,
12,-513,513,32.702808,-117.234092667,,
14,-509,509,32.702808,-117.234092667,,
13,-512,512,32.702808,-117.234092667,,
13,-508,508,32.702808,-117.234092667,,
16,-509,509,32.702808,-117.234092667,,
12,-507,507,32.702808,-117.234092667,,
14,-512,512,32.702808,-117.234092667,,
15,-506,506,32.702808,-117.234092667,,
17,-508,508,32.702808,-117.234092667,,
14,-504,504,32.702808,-117.234092667,,
19,-506,506,32.702808,-117.234092667,,
13,-504,504,32.702808,-117.234092667,,
17,-504,504,32.702808,-117.234092667,,
18,-502,502,32.702808,-117.234092667,,
15,-499,499,32.702808,-117.234092667,,
14,-500,500,32.702808,-117.234092667,,
14,-499,499,32.702808,-117.234092667,,
13,-500,500,32.702808,-117.234092667,,
16,-500,500,32.702808,-117.234092667,,
18,-497,497,32.702808,-117.234092667,,
13,-496,496,32.702808,-117.234092667,,
13,-495,495,32.702822833,-117.234099,,
14,-492,492,32.702822833,-117.234099,,
14,-492,492,32.702822833,-117.234099,,
15,-490,490,32.702822833,-117.234099,,
15,-489,489,32.702822833,-117.234099,,
17,-489,489,32.702822833,-117.234099,,
15,-488,488,32.702822833,-117.234099,,
17,-485,485,32.702822833,-117.234099,,
15,-488,488,32.702822833,-117.234099,,
15,-489,489,32.702822833,-117.234099,,
15,-486,486,32.702822833,-117.234099,,
15,-484,484,32.702822833,-117.234099,,
15,-482,482,32.702822833,-117.234099,,
11,-483,483,32.702822833,-117.234099,,
15,-479,479,32.702822833,-117.234099,,
15,-479,479,32.702822833,-117.234099,,
11,-480,480,32.702822833,-117.234099,,
16,-479,479,32.702822833,-117.234099,,
12,-480,480,32.702822833,-117.234099,,
18,-475,475,32.702822833,-117.234099,,
18,-475,475,32.702822833,-117.234099,,
16,-475,475,32.702822833,-117.234099,,
13,-473,473,32.702822833,-117.234099,,
14,-473,473,32.702822833,-117.234099,,
14,-471,471,32.702822833,-117.234099,,
17,-468,468,32.7028305,-117.2340985,,
16,-470,470,32.7028305,-117.2340985,,
17,-469,469,32.7028305,-117.2340985,,
15,-466,466,32.7028305,-117.2340985,,
14,-469,469,32.7028305,-117.2340985,,
15,-467,467,32.7028305,-117.2340985,,
16,-467,467,32.7028305,-117.2340985,,
15,-467,467,32.7028305,-117.2340985,,
13,-465,465,32.7028305,-117.2340985,,
15,-458,458,32.7028305,-117.2340985,,
12,-461,461,32.7028305,-117.2340985,,
15,-461,461,32.7028305,-117.2340985,,
13,-457,457,32.7028305,-117.2340985,,
15,-460,460,32.7028305,-117.2340985,,
18,-459,459,32.7028305,-117.2340985,,
11,-457,457,32.7028305,-117.2340985,,
13,-454,454,32.7028305,-117.2340985,,
14,-455,455,32.7028305,-117.2340985,,
17,-452,452,32.7028305,-117.2340985,,
20,-452,452,32.7028305,-117.2340985,,
17,-454,454,32.7028305,-117.2340985,,
20,-451,451,32.7028305,-117.2340985,,
17,-451,451,32.7028305,-117.2340985,,
18,-450,450,32.7028305,-117.2340985,,
18,-447,447,32.7028305,-117.2340985,,
14,-446,446,32.702846,-117.234091333,,
17,-447,447,32.702846,-117.234091333,,
15,-445,445,32.702846,-117.234091333,,
19,-446,446,32.702846,-117.234091333,,
16,-441,441,32.702846,-117.234091333,,
15,-444,444,32.702846,-117.234091333,,
17,-441,441,32.702846,-117.234091333,,
15,-441,441,32.702846,-117.234091333,,
20,-441,441,32.702846,-117.234091333,,
14,-437,437,32.702846,-117.234091333,,
17,-438,438,32.702846,-117.234091333,,
17,-434,434,32.702846,-117.234091333,,
13,-433,433,32.702846,-117.234091333,,
14,-431,431,32.702846,-117.234091333,,
13,-428,428,32.702846,-117.234091333,,
15,-431,431,32.702846,-117.234091333,,
18,-428,428,32.702846,-117.234091333,,
15,-429,429,32.702846,-117.234091333,,
16,-431,431,32.702846,-117.234091333,,
18,-426,426,32.702846,-117.234091333,,
18,-425,425,32.702846,-117.234091333,,
18,-422,422,32.702846,-117.234091333,,
16,-423,423,32.702846,-117.234091333,,
16,-420,420,32.702846,-117.234091333,,
22,-423,423,32.702846,-117.234091333,,
22,-420,420,32.7028602919994,-117.234077229376,,
17,-421,421,32.7028602919994,-117.234077229376,,
23,-418,418,32.7028602919994,-117.234077229376,,
18,-416,416,32.7028602919994,-117.234077229376,,
18,-417,417,32.7028602919994,-117.234077229376,,
18,-416,416,32.7028602919994,-117.234077229376,,
17,-410,410,32.7028602919994,-117.234077229376,,
16,-412,412,32.7028602919994,-117.234077229376,,
22,-413,413,32.7028602919994,-117.234077229376,,
19,-409,409,32.7028602919994,-117.234077229376,,
18,-411,411,32.7028602919994,-117.234077229376,,
17,-409,409,32.7028602919994,-117.234077229376,,
18,-409,409,32.7028602919994,-117.234077229376,,
19,-409,409,32.7028602919994,-117.234077229376,,
17,-404,404,32.7028602919994,-117.234077229376,,
19,-404,404,32.7028602919994,-117.234077229376,,
17,-401,401,32.7028602919994,-117.234077229376,,
15,-402,402,32.7028602919994,-117.234077229376,,
17,-400,400,32.7028602919994,-117.234077229376,,
16,-401,401,32.7028602919994,-117.234077229376,,
16,-399,399,32.702869667,-117.2340665,,
14,-397,397,32.702869667,-117.2340665,,
15,-395,395,32.702869667,-117.2340665,,
14,-397,397,32.702869667,-117.2340665,,
17,-397,397,32.702869667,-117.2340665,,
16,-392,392,32.702869667,-117.2340665,,
18,-395,395,32.702869667,-117.2340665,,
19,-392,392,32.702869667,-117.2340665,,
15,-391,391,32.702869667,-117.2340665,,
18,-389,389,32.702869667,-117.2340665,,
17,-389,389,32.702869667,-117.2340665,,
12,-383,383,32.702869667,-117.2340665,,
16,-384,384,32.702869667,-117.2340665,,
19,-383,383,32.702869667,-117.2340665,,
23,-383,383,32.702869667,-117.2340665,,
16,-382,382,32.702869667,-117.2340665,,
16,-380,380,32.702869667,-117.2340665,,
16,-381,381,32.702869667,-117.2340665,,
15,-379,379,32.702869667,-117.2340665,,
17,-382,382,32.702869667,-117.2340665,,
19,-381,381,32.702869667,-117.2340665,,
17,-378,378,32.702869667,-117.2340665,,
17,-375,375,32.702869667,-117.2340665,,
16,-375,375,32.702869667,-117.2340665,,
14,-377,377,32.702869667,-117.2340665,,
16,-372,372,32.702885333,-117.234043833,,
19,-371,371,32.702885333,-117.234043833,,
15,-370,370,32.702885333,-117.234043833,,
15,-371,371,32.702885333,-117.234043833,,
14,-370,370,32.702885333,-117.234043833,,
18,-370,370,32.702885333,-117.234043833,,
19,-370,370,32.702885333,-117.234043833,,
19,-366,366,32.702885333,-117.234043833,,
13,-367,367,32.702885333,-117.234043833,,
17,-367,367,32.702885333,-117.234043833,,
13,-366,366,32.702885333,-117.234043833,,
14,-367,367,32.702885333,-117.234043833,,
14,-361,361,32.702885333,-117.234043833,,
14,-359,359,32.702885333,-117.234043833,,
17,-364,364,32.702885333,-117.234043833,,
17,-360,360,32.702885333,-117.234043833,,
17,-363,363,32.702885333,-117.234043833,,
14,-358,358,32.702885333,-117.234043833,,
14,-359,359,32.702885333,-117.234043833,,
18,-357,357,32.702885333,-117.234043833,,
13,-353,353,32.702885333,-117.234043833,,
16,-352,352,32.702885333,-117.234043833,,
15,-355,355,32.702885333,-117.234043833,,
16,-353,353,32.702885333,-117.234043833,,
16,-350,350,32.702885333,-117.234043833,,
18,-350,350,32.702892667,-117.234030667,,
19,-347,347,32.702892667,-117.234030667,,
15,-349,349,32.702892667,-117.234030667,,
19,-347,347,32.702892667,-117.234030667,,
17,-348,348,32.702892667,-117.234030667,,
16,-345,345,32.702892667,-117.234030667,,
15,-348,348,32.702892667,-117.234030667,,
18,-348,348,32.702892667,-117.234030667,,
16,-343,343,32.702892667,-117.234030667,,
17,-344,344,32.702892667,-117.234030667,,
17,-343,343,32.702892667,-117.234030667,,
17,-342,342,32.702892667,-117.234030667,,
17,-338,338,32.702892667,-117.234030667,,
17,-342,342,32.702892667,-117.234030667,,
17,-334,334,32.702892667,-117.234030667,,
18,-339,339,32.702892667,-117.234030667,,
17,-336,336,32.702892667,-117.234030667,,
19,-335,335,32.702892667,-117.234030667,,
16,-333,333,32.702892667,-117.234030667,,
20,-332,332,32.702892667,-117.234030667,,
17,-333,333,32.702892667,-117.234030667,,
15,-334,334,32.702892667,-117.234030667,,
16,-334,334,32.702892667,-117.234030667,,
18,-330,330,32.702892667,-117.234030667,,
16,-327,327,32.702892667,-117.234030667,,
19,-330,330,32.702909,-117.234003,,
17,-327,327,32.702909,-117.234003,,
19,-326,326,32.702909,-117.234003,,
17,-330,330,32.702909,-117.234003,,
17,-326,326,32.702909,-117.234003,,
19,-329,329,32.702909,-117.234003,,
15,-325,325,32.702909,-117.234003,,
17,-325,325,32.702909,-117.234003,,
18,-326,326,32.702909,-117.234003,,
15,-325,325,32.702909,-117.234003,,
16,-324,324,32.702909,-117.234003,,
16,-322,322,32.702909,-117.234003,,
20,-319,319,32.702909,-117.234003,,
19,-320,320,32.702909,-117.234003,,
20,-319,319,32.702909,-117.234003,,
22,-319,319,32.702909,-117.234003,,
19,-314,314,32.702909,-117.234003,,
16,-316,316,32.702909,-117.234003,,
17,-316,316,32.702909,-117.234003,,
14,-315,315,32.702909,-117.234003,,
18,-315,315,32.702909,-117.234003,,
11,-315,315,32.702909,-117.234003,,
14,-316,316,32.702909,-117.234003,,
15,-313,313,32.702909,-117.234003,,
19,-310,310,32.702909,-117.234003,,
19,-312,312,32.702917333,-117.233990167,,
17,-308,308,32.702917333,-117.233990167,,
16,-309,309,32.702917333,-117.233990167,,
17,-309,309,32.702917333,-117.233990167,,
17,-311,311,32.702917333,-117.233990167,,
17,-308,308,32.702917333,-117.233990167,,
13,-309,309,32.702917333,-117.233990167,,
17,-308,308,32.702917333,-117.233990167,,
15,-309,309,32.702917333,-117.233990167,,
16,-307,307,32.702917333,-117.233990167,,
17,-303,303,32.702917333,-117.233990167,,
19,-305,305,32.702917333,-117.233990167,,
22,-309,309,32.702917333,-117.233990167,,
19,-301,301,32.702917333,-117.233990167,,
17,-301,301,32.702917333,-117.233990167,,
19,-302,302,32.702917333,-117.233990167,,
19,-302,302,32.702917333,-117.233990167,,
19,-300,300,32.702917333,-117.233990167,,
17,-301,301,32.702917333,-117.233990167,,
18,-302,302,32.702917333,-117.233990167,,
14,-300,300,32.702926667,-117.2339685,,
15,-300,300,32.702926667,-117.2339685,,
17,-299,299,32.702926667,-117.2339685,,
18,-299,299,32.702926667,-117.2339685,,
19,-298,298,32.702926667,-117.2339685,,
19,-298,298,32.702926667,-117.2339685,,
19,-297,297,32.702926667,-117.2339685,,
16,-298,298,32.702926667,-117.2339685,,
19,-294,294,32.702926667,-117.2339685,,
17,-294,294,32.702926667,-117.2339685,,
17,-297,297,32.702926667,-117.2339685,,
19,-293,293,32.702926667,-117.2339685,,
13,-294,294,32.702926667,-117.2339685,,
14,-293,293,32.702926667,-117.2339685,,
19,-293,293,32.702926667,-117.2339685,,
19,-290,290,32.702926667,-117.2339685,,
17,-291,291,32.702926667,-117.2339685,,
15,-290,290,32.702926667,-117.2339685,,
15,-292,292,32.702926667,-117.2339685,,
16,-289,289,32.702926667,-117.2339685,,
16,-287,287,32.702926667,-117.2339685,,
17,-291,291,32.702926667,-117.2339685,,
15,-287,287,32.702926667,-117.2339685,,
16,-287,287,32.702926667,-117.2339685,,
19,-288,288,32.702926667,-117.2339685,,
16,-284,284,32.702938,-117.233936167,,
14,-285,285,32.702938,-117.233936167,,
14,-284,284,32.702938,-117.233936167,,
17,-284,284,32.702938,-117.233936167,,
17,-285,285,32.702938,-117.233936167,,
17,-281,281,32.702938,-117.233936167,,
16,-282,282,32.702938,-117.233936167,,
17,-281,281,32.702938,-117.233936167,,
18,-284,284,32.702938,-117.233936167,,
17,-281,281,32.702938,-117.233936167,,
15,-281,281,32.702938,-117.233936167,,
18,-280,280,32.702938,-117.233936167,,
16,-281,281,32.702938,-117.233936167,,
18,-275,275,32.702938,-117.233936167,,
17,-279,279,32.702938,-117.233936167,,
17,-277,277,32.702938,-117.233936167,,
14,-277,277,32.702938,-117.233936167,,
12,-278,278,32.702938,-117.233936167,,
18,-279,279,32.702938,-117.233936167,,
16,-276,276,32.702938,-117.233936167,,
16,-275,275,32.702938,-117.233936167,,
14,-274,274,32.702938,-117.233936167,,
18,-273,273,32.702938,-117.233936167,,
15,-273,273,32.702938,-117.233936167,,
14,-275,275,32.702938,-117.233936167,,
16,-273,273,32.70294525,-117.2339080835,,
19,-273,273,32.70294525,-117.2339080835,,
17,-274,274,32.70294525,-117.2339080835,,
14,-270,270,32.70294525,-117.2339080835,,
14,-271,271,32.70294525,-117.2339080835,,
16,-270,270,32.70294525,-117.2339080835,,
17,-268,268,32.70294525,-117.2339080835,,
12,-270,270,32.70294525,-117.2339080835,,
13,-267,267,32.70294525,-117.2339080835,,
16,-267,267,32.70294525,-117.2339080835,,
15,-268,268,32.70294525,-117.2339080835,,
15,-266,266,32.70294525,-117.2339080835,,
18,-266,266,32.70294525,-117.2339080835,,
17,-264,264,32.70294525,-117.2339080835,,
13,-264,264,32.70294525,-117.2339080835,,
17,-263,263,32.70294525,-117.2339080835,,
18,-264,264,32.70294525,-117.2339080835,,
16,-263,263,32.70294525,-117.2339080835,,
17,-257,257,32.70294525,-117.2339080835,,
15,-262,262,32.70294525,-117.2339080835,,
16,-259,259,32.70294525,-117.2339080835,,
11,-258,258,32.70294525,-117.2339080835,,
16,-257,257,32.70294525,-117.2339080835,,
16,-258,258,32.70294525,-117.2339080835,,
17,-256,256,32.70294525,-117.2339080835,,
16,-254,254,32.7029525,-117.23388,,
16,-254,254,32.7029525,-117.23388,,
18,-254,254,32.7029525,-117.23388,,
16,-254,254,32.7029525,-117.23388,,
13,-254,254,32.7029525,-117.23388,,
11,-252,252,32.7029525,-117.23388,,
16,-253,253,32.7029525,-117.23388,,
14,-250,250,32.7029525,-117.23388,,
14,-248,248,32.7029525,-117.23388,,
14,-247,247,32.7029525,-117.23388,,
12,-246,246,32.7029525,-117.23388,,
14,-245,245,32.7029525,-117.23388,,
15,-250,250,32.7029525,-117.23388,,
13,-246,246,32.7029525,-117.23388,,
14,-246,246,32.7029525,-117.23388,,
18,-244,244,32.7029525,-117.23388,,
17,-246,246,32.7029525,-117.23388,,
16,-242,242,32.7029525,-117.23388,,
15,-241,241,32.7029525,-117.23388,,
15,-241,241,32.7029525,-117.23388,,
15,-240,240,32.7029525,-117.23388,,
13,-241,241,32.7029525,-117.23388,,
14,-240,240,32.7029525,-117.23388,,
17,-239,239,32.7029525,-117.23388,,
16,-232,232,32.7029525,-117.23388,,
14,-239,239,32.702954833,-117.233874,,
12,-234,234,32.702954833,-117.233874,,
16,-236,236,32.702954833,-117.233874,,
17,-235,235,32.702954833,-117.233874,,
17,-234,234,32.702954833,-117.233874,,
17,-234,234,32.702954833,-117.233874,,
13,-233,233,32.702954833,-117.233874,,
16,-231,231,32.702954833,-117.233874,,
14,-229,229,32.702954833,-117.233874,,
15,-230,230,32.702954833,-117.233874,,
14,-230,230,32.702954833,-117.233874,,
17,-230,230,32.702954833,-117.233874,,
17,-226,226,32.702954833,-117.233874,,
19,-224,224,32.702954833,-117.233874,,
16,-224,224,32.702954833,-117.233874,,
19,-226,226,32.702954833,-117.233874,,
16,-223,223,32.702954833,-117.233874,,
14,-224,224,32.702954833,-117.233874,,
13,-220,220,32.702954833,-117.233874,,
13,-222,222,32.7029605,-117.233863833,,
14,-220,220,32.7029605,-117.233863833,,
12,-218,218,32.7029605,-117.233863833,,
12,-219,219,32.7029605,-117.233863833,,
13,-217,217,32.7029605,-117.233863833,,
12,-217,217,32.7029605,-117.233863833,,
14,-214,214,32.7029605,-117.233863833,,
12,-217,217,32.7029605,-117.233863833,,
13,-216,216,32.7029605,-117.233863833,,
16,-212,212,32.7029605,-117.233863833,,
16,-214,214,32.7029605,-117.233863833,,
13,-210,210,32.7029605,-117.233863833,,
11,-211,211,32.7029605,-117.233863833,,
17,-208,208,32.7029605,-117.233863833,,
14,-209,209,32.7029605,-117.233863833,,
16,-211,211,32.7029605,-117.233863833,,
15,-207,207,32.7029605,-117.233863833,,
15,-207,207,32.7029605,-117.233863833,,
16,-208,208,32.7029605,-117.233863833,,
17,-207,207,32.7029605,-117.233863833,,
16,-206,206,32.7029605,-117.233863833,,
13,-205,205,32.7029605,-117.233863833,,
15,-207,207,32.7029605,-117.233863833,,
14,-203,203,32.7029605,-117.233863833,,
17,-200,200,32.7029605,-117.233863833,,
14,-202,202,32.702979,-117.23385,,
16,-203,203,32.702979,-117.23385,,
14,-197,197,32.702979,-117.23385,,
16,-199,199,32.702979,-117.23385,,
13,-198,198,32.702979,-117.23385,,
17,-198,198,32.702979,-117.23385,,
13,-194,194,32.702979,-117.23385,,
17,-194,194,32.702979,-117.23385,,
16,-194,194,32.702979,-117.23385,,
19,-190,190,32.702979,-117.23385,,
15,-189,189,32.702979,-117.23385,,
16,-191,191,32.702979,-117.23385,,
16,-191,191,32.702979,-117.23385,,
17,-190,190,32.702979,-117.23385,,
